工號,姓名,部門,email
18846,馮信秀,研發部,changwanhshing@gmail.com
39524,丁志樺,客服部,changwanhshing@gmail.com
96410,何旭棟,稽核部,changwanhshing@gmail.com
51179,朱仁豪,倉儲部,changwanhshing@gmail.com
17015,鄧宜秀,行銷部,changwanhshing@gmail.com
75308,袁昊秀,研發部,changwanhshing@gmail.com
82872,趙嘉云,行銷部,changwanhshing@gmail.com
48691,曹建洋,資訊部,changwanhshing@gmail.com
82670,田宏娟,總務部,changwanhshing@gmail.com
10409,馬宜森,人事部,changwanhshing@gmail.com
10084,杜昊翔,生產部,changwanhshing@gmail.com
90990,程大強,行銷部,changwanhshing@gmail.com
21213,朱志棟,業務部,changwanhshing@gmail.com
90322,馮明翔,生產部,changwanhshing@gmail.com
79174,董建浩,企劃部,changwanhshing@gmail.com
34692,曹偉雄,採購部,changwanhshing@gmail.com
94211,葉宏敏,法務部,changwanhshing@gmail.com
37735,周大超,業務部,changwanhshing@gmail.com
30797,蕭仁云,財務部,changwanhshing@gmail.com
11715,胡昊傑,財務部,changwanhshing@gmail.com
41063,黃嘉浩,生產部,changwanhshing@gmail.com
26047,黃孝博,倉儲部,changwanhshing@gmail.com
65177,馮家賢,倉儲部,changwanhshing@gmail.com
89183,丁晨洋,倉儲部,changwanhshing@gmail.com
80263,朱雅燕,行銷部,changwanhshing@gmail.com
63873,李秀鳳,企劃部,changwanhshing@gmail.com
67079,馬忠軍,品管部,changwanhshing@gmail.com
56694,謝正燕,研發部,changwanhshing@gmail.com
31107,袁桂娟,總務部,changwanhshing@gmail.com
95339,何志玲,採購部,changwanhshing@gmail.com
14862,黃桂煌,研發部,changwanhshing@gmail.com
91820,孫大云,採購部,changwanhshing@gmail.com
33952,蔣文燕,採購部,changwanhshing@gmail.com
93046,許仁勇,客服部,changwanhshing@gmail.com
64199,潘信煌,倉儲部,changwanhshing@gmail.com
24522,蔡禮芳,人事部,changwanhshing@gmail.com
91897,趙禮淵,倉儲部,changwanhshing@gmail.com
91511,呂忠翔,人事部,changwanhshing@gmail.com
31302,潘孝麗,品管部,changwanhshing@gmail.com
29884,潘正澤,行銷部,changwanhshing@gmail.com
28473,胡晨森,研發部,changwanhshing@gmail.com
57773,郭麗傑,人事部,changwanhshing@gmail.com
39736,李麗芳,客服部,changwanhshing@gmail.com
20253,董宏賢,人事部,changwanhshing@gmail.com
12602,蕭雯森,生產部,changwanhshing@gmail.com
66535,劉仁傑,行銷部,changwanhshing@gmail.com
18374,余義龍,客服部,changwanhshing@gmail.com
87394,葉景鳳,生產部,changwanhshing@gmail.com
99157,呂秋宇,倉儲部,changwanhshing@gmail.com
49806,陳義鳳,研發部,changwanhshing@gmail.com
60890,吳旭森,稽核部,changwanhshing@gmail.com
81798,唐峰偉,研發部,changwanhshing@gmail.com
56532,彭旭誠,品管部,changwanhshing@gmail.com
97129,高忠浩,人事部,changwanhshing@gmail.com
50784,楊大文,倉儲部,changwanhshing@gmail.com
72459,呂志樺,財務部,changwanhshing@gmail.com
77940,蘇志龍,業務部,changwanhshing@gmail.com
32012,蔣建傑,總務部,changwanhshing@gmail.com
42446,許雯浩,法務部,changwanhshing@gmail.com
72832,高冬靜,財務部,changwanhshing@gmail.com
37236,謝俊明,總務部,changwanhshing@gmail.com
35144,蕭峰龍,生產部,changwanhshing@gmail.com
44203,楊昊娟,採購部,changwanhshing@gmail.com
18754,李孝軍,客服部,changwanhshing@gmail.com
50783,郭忠淵,財務部,changwanhshing@gmail.com
28042,徐秀云,行銷部,changwanhshing@gmail.com
79220,趙雅誠,客服部,changwanhshing@gmail.com
56563,葉宏秀,行銷部,changwanhshing@gmail.com
44492,蘇峰翔,品管部,changwanhshing@gmail.com
28634,余孝博,研發部,changwanhshing@gmail.com
67707,唐惠雄,品管部,changwanhshing@gmail.com
60721,郭淑龍,資訊部,changwanhshing@gmail.com
56118,任冬誠,法務部,changwanhshing@gmail.com
21310,何惠昇,企劃部,changwanhshing@gmail.com
94318,魏信偉,財務部,changwanhshing@gmail.com
28141,宋忠鳳,人事部,changwanhshing@gmail.com
78093,董雅玲,採購部,changwanhshing@gmail.com
55550,張旭軍,企劃部,changwanhshing@gmail.com
71225,彭禮達,生產部,changwanhshing@gmail.com
15331,郭淑偉,法務部,changwanhshing@gmail.com
31780,羅大文,法務部,changwanhshing@gmail.com
22486,任明鳳,法務部,changwanhshing@gmail.com
79920,謝景澤,採購部,changwanhshing@gmail.com
76332,蔣大煌,生產部,changwanhshing@gmail.com
85731,蔡桂芳,稽核部,changwanhshing@gmail.com
51708,許建芳,稽核部,changwanhshing@gmail.com
98844,程欣軍,財務部,changwanhshing@gmail.com
42769,程慧敏,財務部,changwanhshing@gmail.com
67492,杜明雄,人事部,changwanhshing@gmail.com
44191,黃明森,採購部,changwanhshing@gmail.com
31707,蔣晴樺,企劃部,changwanhshing@gmail.com
64656,吳惠浩,研發部,changwanhshing@gmail.com
81722,林孝森,生產部,changwanhshing@gmail.com
31081,趙明玲,人事部,changwanhshing@gmail.com
74147,董國輝,客服部,changwanhshing@gmail.com
63804,蔣晴博,稽核部,changwanhshing@gmail.com
34014,唐偉龍,倉儲部,changwanhshing@gmail.com
22144,呂宏昇,採購部,changwanhshing@gmail.com
75368,朱峰超,研發部,changwanhshing@gmail.com
75841,朱冬森,品管部,changwanhshing@gmail.com
91714,丁美毅,行銷部,changwanhshing@gmail.com
82450,田旭娟,總務部,changwanhshing@gmail.com
20100,林家豪,法務部,changwanhshing@gmail.com
25022,郭忠強,行銷部,changwanhshing@gmail.com
84817,潘景宇,生產部,changwanhshing@gmail.com
31056,吳慧龍,採購部,changwanhshing@gmail.com
16566,楊美浩,人事部,changwanhshing@gmail.com
87732,黃旭洋,總務部,changwanhshing@gmail.com
65982,潘宜林,研發部,changwanhshing@gmail.com
22952,唐冬林,採購部,changwanhshing@gmail.com
74333,王忠強,品管部,changwanhshing@gmail.com
58371,唐文毅,企劃部,changwanhshing@gmail.com
90250,杜佳達,生產部,changwanhshing@gmail.com
17640,蔡仁博,採購部,changwanhshing@gmail.com
91543,丁麗明,研發部,changwanhshing@gmail.com
86135,楊大勇,財務部,changwanhshing@gmail.com
90146,羅慧洋,業務部,changwanhshing@gmail.com
36536,任仁昇,業務部,changwanhshing@gmail.com
66688,朱大超,人事部,changwanhshing@gmail.com
29709,唐宜秀,品管部,changwanhshing@gmail.com
51672,丁秀明,業務部,changwanhshing@gmail.com
73041,趙大軍,人事部,changwanhshing@gmail.com
11459,胡宏澤,業務部,changwanhshing@gmail.com
69689,江明敏,客服部,changwanhshing@gmail.com
77725,王禮傑,法務部,changwanhshing@gmail.com
95950,梁麗博,行銷部,changwanhshing@gmail.com
45675,魏景達,資訊部,changwanhshing@gmail.com
33809,江夏輝,總務部,changwanhshing@gmail.com
76447,吳旭雄,人事部,changwanhshing@gmail.com
63646,曹晴豪,採購部,changwanhshing@gmail.com
69295,余昊軍,人事部,changwanhshing@gmail.com
95867,蔡欣豪,稽核部,changwanhshing@gmail.com
59521,唐大軍,倉儲部,changwanhshing@gmail.com
98534,趙景云,資訊部,changwanhshing@gmail.com
12844,鄭桂煌,研發部,changwanhshing@gmail.com
80678,王秋棟,企劃部,changwanhshing@gmail.com
53250,彭旭達,人事部,changwanhshing@gmail.com
49110,胡雅明,企劃部,changwanhshing@gmail.com
76793,孫家燕,倉儲部,changwanhshing@gmail.com
37789,唐佳明,品管部,changwanhshing@gmail.com
76373,潘秋鳳,稽核部,changwanhshing@gmail.com
85119,魏信偉,客服部,changwanhshing@gmail.com
23827,蔣慧龍,客服部,changwanhshing@gmail.com
18968,劉大翔,行銷部,changwanhshing@gmail.com
97795,余夏淵,企劃部,changwanhshing@gmail.com
52816,曾俊軍,稽核部,changwanhshing@gmail.com
92049,李美昇,行銷部,changwanhshing@gmail.com
36106,曾家麗,客服部,changwanhshing@gmail.com
37197,謝淑麗,業務部,changwanhshing@gmail.com
63723,馬雅煌,行銷部,changwanhshing@gmail.com
67957,任國明,品管部,changwanhshing@gmail.com
36387,李慧娟,業務部,changwanhshing@gmail.com
64528,馬信娟,倉儲部,changwanhshing@gmail.com
24324,謝大芳,總務部,changwanhshing@gmail.com
27711,余峰樺,行銷部,changwanhshing@gmail.com
39671,葉忠娟,財務部,changwanhshing@gmail.com
72041,孫信明,品管部,changwanhshing@gmail.com
17025,何佳玲,總務部,changwanhshing@gmail.com
84458,程文龍,客服部,changwanhshing@gmail.com
85167,孫景毅,資訊部,changwanhshing@gmail.com
98100,馮建森,業務部,changwanhshing@gmail.com
59866,陳雅玲,法務部,changwanhshing@gmail.com
49746,張夏明,倉儲部,changwanhshing@gmail.com
45137,韓國煌,倉儲部,changwanhshing@gmail.com
67864,宋旭強,人事部,changwanhshing@gmail.com
37567,葉美勇,研發部,changwanhshing@gmail.com
66624,孫宜宇,法務部,changwanhshing@gmail.com
22509,王美麗,總務部,changwanhshing@gmail.com
24358,許美賢,總務部,changwanhshing@gmail.com
15310,陳家文,研發部,changwanhshing@gmail.com
49993,宋夏傑,法務部,changwanhshing@gmail.com
41650,蔣雅博,財務部,changwanhshing@gmail.com
57630,蔡俊靜,倉儲部,changwanhshing@gmail.com
44781,高家勇,生產部,changwanhshing@gmail.com
48091,蕭雅樺,人事部,changwanhshing@gmail.com
12719,羅佳娟,倉儲部,changwanhshing@gmail.com
92315,江慧鳳,生產部,changwanhshing@gmail.com
11368,呂志輝,研發部,changwanhshing@gmail.com
16218,程旭達,業務部,changwanhshing@gmail.com
26144,陳禮鳳,稽核部,changwanhshing@gmail.com
86284,蔡正輝,總務部,changwanhshing@gmail.com
78164,陳峰豪,總務部,changwanhshing@gmail.com
69103,丁宜傑,行銷部,changwanhshing@gmail.com
84481,郭欣軍,人事部,changwanhshing@gmail.com
43924,彭桂澤,企劃部,changwanhshing@gmail.com
80677,陳建云,倉儲部,changwanhshing@gmail.com
88559,吳宜燕,生產部,changwanhshing@gmail.com
37686,劉偉玲,財務部,changwanhshing@gmail.com
29620,袁宏偉,資訊部,changwanhshing@gmail.com
72360,余晨煌,總務部,changwanhshing@gmail.com
41445,余義靜,生產部,changwanhshing@gmail.com
77487,胡昊宇,財務部,changwanhshing@gmail.com
29179,潘國超,人事部,changwanhshing@gmail.com
65950,梁春敏,品管部,changwanhshing@gmail.com
99850,程惠林,倉儲部,changwanhshing@gmail.com
70166,林忠林,採購部,changwanhshing@gmail.com
28091,許文麗,人事部,changwanhshing@gmail.com
24758,鄧建龍,採購部,changwanhshing@gmail.com
25752,程信昇,業務部,changwanhshing@gmail.com
25264,陳明龍,行銷部,changwanhshing@gmail.com
56907,董忠淵,採購部,changwanhshing@gmail.com
13474,朱美雄,總務部,changwanhshing@gmail.com
71983,任大秀,總務部,changwanhshing@gmail.com
12812,郭信燕,資訊部,changwanhshing@gmail.com
53212,曾桂傑,總務部,changwanhshing@gmail.com
13512,蔣大麗,採購部,changwanhshing@gmail.com
78268,呂秀宇,總務部,changwanhshing@gmail.com
62501,周佳明,法務部,changwanhshing@gmail.com
94528,余美鳳,資訊部,changwanhshing@gmail.com
50764,李麗樺,總務部,changwanhshing@gmail.com
17760,楊明洋,行銷部,changwanhshing@gmail.com
91682,馬家娟,稽核部,changwanhshing@gmail.com
10549,許夏芳,稽核部,changwanhshing@gmail.com
87788,黃景棟,業務部,changwanhshing@gmail.com
63428,李文淵,法務部,changwanhshing@gmail.com
42431,袁景靜,法務部,changwanhshing@gmail.com
66668,余晨賢,資訊部,changwanhshing@gmail.com
67927,魏嘉娟,財務部,changwanhshing@gmail.com
62219,丁秀強,業務部,changwanhshing@gmail.com
55189,羅國傑,稽核部,changwanhshing@gmail.com
19413,趙明豪,業務部,changwanhshing@gmail.com
43041,蔡家云,稽核部,changwanhshing@gmail.com
99181,唐惠樺,法務部,changwanhshing@gmail.com
96362,余忠燕,企劃部,changwanhshing@gmail.com
12664,郭大文,研發部,changwanhshing@gmail.com
96996,孫冬毅,總務部,changwanhshing@gmail.com
34179,呂明洋,倉儲部,changwanhshing@gmail.com
91582,魏孝煌,行銷部,changwanhshing@gmail.com
14631,余建輝,研發部,changwanhshing@gmail.com
13283,高冬鳳,總務部,changwanhshing@gmail.com
98111,袁峰強,品管部,changwanhshing@gmail.com
22817,葉偉靜,資訊部,changwanhshing@gmail.com
30859,蔡義超,資訊部,changwanhshing@gmail.com
30290,郭正雄,企劃部,changwanhshing@gmail.com
81316,胡志豪,資訊部,changwanhshing@gmail.com
19428,許美秀,採購部,changwanhshing@gmail.com
28131,袁秋芳,法務部,changwanhshing@gmail.com
56504,朱旭勇,客服部,changwanhshing@gmail.com
16145,袁明敏,業務部,changwanhshing@gmail.com
98882,鄧春偉,總務部,changwanhshing@gmail.com
68705,董慧豪,生產部,changwanhshing@gmail.com
58990,蕭志宇,研發部,changwanhshing@gmail.com
55455,任宏玲,人事部,changwanhshing@gmail.com
69752,林晨棟,品管部,changwanhshing@gmail.com
53601,高禮文,品管部,changwanhshing@gmail.com
16976,曹正輝,法務部,changwanhshing@gmail.com
50838,曹嘉明,採購部,changwanhshing@gmail.com
12441,鄭明洋,研發部,changwanhshing@gmail.com
24015,胡峰明,研發部,changwanhshing@gmail.com
31255,羅惠翔,人事部,changwanhshing@gmail.com
88389,袁信浩,總務部,changwanhshing@gmail.com
87118,宋夏勇,行銷部,changwanhshing@gmail.com
22122,魏明超,業務部,changwanhshing@gmail.com
88226,周慧龍,客服部,changwanhshing@gmail.com
43248,胡欣云,財務部,changwanhshing@gmail.com
30971,胡信龍,總務部,changwanhshing@gmail.com
77161,張惠誠,資訊部,changwanhshing@gmail.com
49439,郭信鳳,業務部,changwanhshing@gmail.com
70598,謝嘉明,稽核部,changwanhshing@gmail.com
42776,程孝棟,法務部,changwanhshing@gmail.com
57843,蔣淑云,稽核部,changwanhshing@gmail.com
49672,呂嘉淵,總務部,changwanhshing@gmail.com
93850,許旭澤,生產部,changwanhshing@gmail.com
78730,袁俊勇,生產部,changwanhshing@gmail.com
54611,彭文文,人事部,changwanhshing@gmail.com
52303,呂文澤,客服部,changwanhshing@gmail.com
10320,謝大達,倉儲部,changwanhshing@gmail.com
54628,何孝鳳,法務部,changwanhshing@gmail.com
98822,杜慧煌,業務部,changwanhshing@gmail.com
40190,朱晴軍,倉儲部,changwanhshing@gmail.com
93017,田義鳳,生產部,changwanhshing@gmail.com
47242,孫雯鳳,採購部,changwanhshing@gmail.com
64477,王旭玲,研發部,changwanhshing@gmail.com
91925,何信秀,採購部,changwanhshing@gmail.com
24882,彭秀超,客服部,changwanhshing@gmail.com
44624,吳正文,行銷部,changwanhshing@gmail.com
82787,曾宜娟,業務部,changwanhshing@gmail.com
47177,袁俊誠,生產部,changwanhshing@gmail.com
25336,蔣慧超,資訊部,changwanhshing@gmail.com
84249,許俊樺,行銷部,changwanhshing@gmail.com
13308,葉大鳳,品管部,changwanhshing@gmail.com
16376,唐明娟,稽核部,changwanhshing@gmail.com
88777,謝偉豪,資訊部,changwanhshing@gmail.com
26016,孫麗雄,業務部,changwanhshing@gmail.com
91321,梁峰燕,採購部,changwanhshing@gmail.com
12252,馮淑燕,倉儲部,changwanhshing@gmail.com
56153,魏晴秀,企劃部,changwanhshing@gmail.com
49000,何義達,企劃部,changwanhshing@gmail.com
79482,何晨豪,人事部,changwanhshing@gmail.com
82970,謝雯云,倉儲部,changwanhshing@gmail.com
71291,任淑昇,行銷部,changwanhshing@gmail.com
48116,劉正偉,總務部,changwanhshing@gmail.com
28812,蕭宏云,企劃部,changwanhshing@gmail.com
69817,馬夏輝,財務部,changwanhshing@gmail.com
43408,周宜傑,財務部,changwanhshing@gmail.com
53064,楊宏林,財務部,changwanhshing@gmail.com
21289,吳禮龍,財務部,changwanhshing@gmail.com
25383,王夏燕,業務部,changwanhshing@gmail.com
15993,許俊宇,客服部,changwanhshing@gmail.com
21208,王欣文,資訊部,changwanhshing@gmail.com
84380,羅國賢,客服部,changwanhshing@gmail.com
71204,任忠文,採購部,changwanhshing@gmail.com
30482,黃峰靜,品管部,changwanhshing@gmail.com
73970,馬旭毅,總務部,changwanhshing@gmail.com
81122,林惠偉,法務部,changwanhshing@gmail.com
83892,馬晨森,採購部,changwanhshing@gmail.com
71974,徐冬澤,稽核部,changwanhshing@gmail.com
99937,陳義秀,財務部,changwanhshing@gmail.com
25090,田淑豪,業務部,changwanhshing@gmail.com
33463,呂宏棟,行銷部,changwanhshing@gmail.com
72240,韓桂文,稽核部,changwanhshing@gmail.com
37629,朱忠翔,資訊部,changwanhshing@gmail.com
64861,任夏勇,資訊部,changwanhshing@gmail.com
32609,王孝煌,業務部,changwanhshing@gmail.com
50374,黃秀誠,總務部,changwanhshing@gmail.com
16097,朱秋達,企劃部,changwanhshing@gmail.com
89285,杜峰強,客服部,changwanhshing@gmail.com
12230,鄧雯達,客服部,changwanhshing@gmail.com
22259,徐景誠,品管部,changwanhshing@gmail.com
83571,袁麗森,企劃部,changwanhshing@gmail.com
51975,曹孝傑,資訊部,changwanhshing@gmail.com
33552,林偉棟,財務部,changwanhshing@gmail.com
30912,劉家浩,行銷部,changwanhshing@gmail.com
53890,徐俊傑,財務部,changwanhshing@gmail.com
57383,蔣夏毅,研發部,changwanhshing@gmail.com
45778,趙偉鳳,法務部,changwanhshing@gmail.com
72014,謝俊強,品管部,changwanhshing@gmail.com
88278,黃正煌,資訊部,changwanhshing@gmail.com
84775,周義煌,業務部,changwanhshing@gmail.com
13985,鄧昊賢,資訊部,changwanhshing@gmail.com
31756,潘景勇,總務部,changwanhshing@gmail.com
29874,劉宏達,採購部,changwanhshing@gmail.com
59481,江仁偉,採購部,changwanhshing@gmail.com
56679,高佳達,採購部,changwanhshing@gmail.com
60905,吳孝強,總務部,changwanhshing@gmail.com
89290,楊秀娟,企劃部,changwanhshing@gmail.com
45623,吳佳玲,倉儲部,changwanhshing@gmail.com
97668,黃信森,總務部,changwanhshing@gmail.com
37130,曹美娟,業務部,changwanhshing@gmail.com
27362,蘇正毅,稽核部,changwanhshing@gmail.com
35654,徐秋明,客服部,changwanhshing@gmail.com
59285,程夏娟,法務部,changwanhshing@gmail.com
61100,宋嘉軍,客服部,changwanhshing@gmail.com
22455,陳秋芳,倉儲部,changwanhshing@gmail.com
62844,梁建芳,採購部,changwanhshing@gmail.com
84374,周秀洋,客服部,changwanhshing@gmail.com
10239,郭雅麗,人事部,changwanhshing@gmail.com
56039,蘇秀偉,業務部,changwanhshing@gmail.com
14115,曾俊翔,法務部,changwanhshing@gmail.com
79909,蕭志玲,企劃部,changwanhshing@gmail.com
23647,曾家傑,客服部,changwanhshing@gmail.com
97220,李偉靜,人事部,changwanhshing@gmail.com
96157,黃宜洋,財務部,changwanhshing@gmail.com
57476,潘冬賢,財務部,changwanhshing@gmail.com
82608,高義浩,行銷部,changwanhshing@gmail.com
88494,葉佳鳳,客服部,changwanhshing@gmail.com
51612,呂秀明,研發部,changwanhshing@gmail.com
82203,楊大文,財務部,changwanhshing@gmail.com
65269,丁昊娟,稽核部,changwanhshing@gmail.com
16979,呂孝豪,客服部,changwanhshing@gmail.com
95835,孫麗昇,資訊部,changwanhshing@gmail.com
76477,魏惠昇,研發部,changwanhshing@gmail.com
88947,黃昊傑,倉儲部,changwanhshing@gmail.com
53859,李文娟,生產部,changwanhshing@gmail.com
36107,黃昊玲,採購部,changwanhshing@gmail.com
51374,曾義翔,稽核部,changwanhshing@gmail.com
79377,孫美龍,研發部,changwanhshing@gmail.com
72935,唐義明,企劃部,changwanhshing@gmail.com
89149,蔣峰雄,人事部,changwanhshing@gmail.com
89679,曾昊強,企劃部,changwanhshing@gmail.com
61705,曾麗林,採購部,changwanhshing@gmail.com
98037,謝淑芳,財務部,changwanhshing@gmail.com
48891,呂秀靜,財務部,changwanhshing@gmail.com
40316,李慧云,總務部,changwanhshing@gmail.com
17336,許秀超,業務部,changwanhshing@gmail.com
99256,袁宏翔,品管部,changwanhshing@gmail.com
86763,趙惠豪,總務部,changwanhshing@gmail.com
10553,徐惠娟,生產部,changwanhshing@gmail.com
49252,丁明靜,資訊部,changwanhshing@gmail.com
20042,李俊超,客服部,changwanhshing@gmail.com
77698,郭明森,稽核部,changwanhshing@gmail.com
83432,郭宜龍,品管部,changwanhshing@gmail.com
91755,劉孝宇,業務部,changwanhshing@gmail.com
24968,葉建鳳,企劃部,changwanhshing@gmail.com
58335,鄧景燕,稽核部,changwanhshing@gmail.com
56516,鄭志毅,稽核部,changwanhshing@gmail.com
22990,何峰賢,財務部,changwanhshing@gmail.com
13122,曾禮浩,資訊部,changwanhshing@gmail.com
29477,許國娟,客服部,changwanhshing@gmail.com
21797,孫秋豪,企劃部,changwanhshing@gmail.com
25201,馮嘉芳,客服部,changwanhshing@gmail.com
78235,王建達,品管部,changwanhshing@gmail.com
52920,唐秋浩,資訊部,changwanhshing@gmail.com
62435,周宜鳳,人事部,changwanhshing@gmail.com
35748,任俊傑,生產部,changwanhshing@gmail.com
59148,蔣偉森,業務部,changwanhshing@gmail.com
21327,徐忠宇,生產部,changwanhshing@gmail.com
35075,余文毅,資訊部,changwanhshing@gmail.com
43994,黃孝秀,法務部,changwanhshing@gmail.com
47602,鄧明文,客服部,changwanhshing@gmail.com
35084,梁欣雄,企劃部,changwanhshing@gmail.com
53534,田雅毅,稽核部,changwanhshing@gmail.com
66074,田秀毅,財務部,changwanhshing@gmail.com
64532,唐麗輝,業務部,changwanhshing@gmail.com
96562,趙春偉,研發部,changwanhshing@gmail.com
84331,任冬鳳,企劃部,changwanhshing@gmail.com
19933,宋淑浩,行銷部,changwanhshing@gmail.com
99032,馬信誠,財務部,changwanhshing@gmail.com
96540,梁俊洋,倉儲部,changwanhshing@gmail.com
59351,郭正偉,資訊部,changwanhshing@gmail.com
73202,蕭雯鳳,稽核部,changwanhshing@gmail.com
93809,王慧龍,總務部,changwanhshing@gmail.com
54880,韓秀娟,資訊部,changwanhshing@gmail.com
98147,楊家娟,財務部,changwanhshing@gmail.com
89106,彭惠昇,財務部,changwanhshing@gmail.com
17602,余雅軍,行銷部,changwanhshing@gmail.com
55243,陳義麗,客服部,changwanhshing@gmail.com
70461,梁正靜,倉儲部,changwanhshing@gmail.com
19812,王文雄,稽核部,changwanhshing@gmail.com
53527,彭嘉芳,稽核部,changwanhshing@gmail.com
79584,曹偉洋,企劃部,changwanhshing@gmail.com
73268,葉晨明,財務部,changwanhshing@gmail.com
67267,郭嘉浩,客服部,changwanhshing@gmail.com
76828,梁景軍,總務部,changwanhshing@gmail.com
30558,高昊林,倉儲部,changwanhshing@gmail.com
19268,李嘉輝,法務部,changwanhshing@gmail.com
30491,馬嘉輝,研發部,changwanhshing@gmail.com
85529,曾宏強,倉儲部,changwanhshing@gmail.com
43013,胡義玲,總務部,changwanhshing@gmail.com
69228,何宏明,人事部,changwanhshing@gmail.com
70406,羅景偉,資訊部,changwanhshing@gmail.com
84537,許信強,總務部,changwanhshing@gmail.com
20750,高麗傑,法務部,changwanhshing@gmail.com
41235,王秀超,採購部,changwanhshing@gmail.com
59680,楊文靜,企劃部,changwanhshing@gmail.com
67695,徐晴煌,企劃部,changwanhshing@gmail.com
29823,陳禮樺,品管部,changwanhshing@gmail.com
43071,馮宜娟,資訊部,changwanhshing@gmail.com
93386,程冬燕,資訊部,changwanhshing@gmail.com
97602,呂佳雄,總務部,changwanhshing@gmail.com
48185,孫雯洋,財務部,changwanhshing@gmail.com
89062,梁明勇,倉儲部,changwanhshing@gmail.com
16980,蔡冬澤,品管部,changwanhshing@gmail.com
60838,田峰鳳,資訊部,changwanhshing@gmail.com
37667,袁昊淵,行銷部,changwanhshing@gmail.com
90895,袁雅靜,總務部,changwanhshing@gmail.com
86010,江明燕,稽核部,changwanhshing@gmail.com
40864,趙仁勇,客服部,changwanhshing@gmail.com
67878,任春明,法務部,changwanhshing@gmail.com
72742,丁國云,客服部,changwanhshing@gmail.com
72759,江明澤,企劃部,changwanhshing@gmail.com
34032,梁文傑,總務部,changwanhshing@gmail.com
62712,王禮森,品管部,changwanhshing@gmail.com
75071,杜夏強,客服部,changwanhshing@gmail.com
22871,潘美毅,業務部,changwanhshing@gmail.com
77766,張麗麗,客服部,changwanhshing@gmail.com
80807,許夏達,品管部,changwanhshing@gmail.com
35504,曾昊誠,品管部,changwanhshing@gmail.com
25759,曹正明,總務部,changwanhshing@gmail.com
83901,曹晨翔,行銷部,changwanhshing@gmail.com
88797,蔣美云,法務部,changwanhshing@gmail.com
88001,林慧翔,企劃部,changwanhshing@gmail.com
46958,田春煌,財務部,changwanhshing@gmail.com
97209,呂家宇,客服部,changwanhshing@gmail.com
55748,潘旭翔,人事部,changwanhshing@gmail.com
68930,蔣偉博,品管部,changwanhshing@gmail.com
17524,馬明翔,行銷部,changwanhshing@gmail.com
90821,郭景翔,業務部,changwanhshing@gmail.com
32803,謝志麗,生產部,changwanhshing@gmail.com
74972,丁春靜,採購部,changwanhshing@gmail.com
89757,程景達,研發部,changwanhshing@gmail.com
43755,彭欣燕,總務部,changwanhshing@gmail.com
55082,郭文靜,行銷部,changwanhshing@gmail.com
95715,韓俊鳳,總務部,changwanhshing@gmail.com
37168,周慧林,資訊部,changwanhshing@gmail.com
23570,宋晨達,稽核部,changwanhshing@gmail.com
95008,鄧志昇,業務部,changwanhshing@gmail.com
50704,謝晴林,總務部,changwanhshing@gmail.com
98067,唐晨樺,業務部,changwanhshing@gmail.com
57519,田桂浩,研發部,changwanhshing@gmail.com
50162,宋家燕,總務部,changwanhshing@gmail.com
90217,魏冬玲,人事部,changwanhshing@gmail.com
89708,張欣棟,品管部,changwanhshing@gmail.com
27863,鄭桂靜,研發部,changwanhshing@gmail.com
44279,高宜靜,研發部,changwanhshing@gmail.com
26290,蕭信芳,行銷部,changwanhshing@gmail.com
78958,蔣孝勇,研發部,changwanhshing@gmail.com
83509,胡義林,品管部,changwanhshing@gmail.com
11335,郭夏昇,企劃部,changwanhshing@gmail.com
98231,任俊敏,資訊部,changwanhshing@gmail.com
19077,吳昊秀,人事部,changwanhshing@gmail.com
48273,李宜澤,財務部,changwanhshing@gmail.com
27584,王雯芳,法務部,changwanhshing@gmail.com
56540,朱禮林,行銷部,changwanhshing@gmail.com
50758,劉俊強,稽核部,changwanhshing@gmail.com
93400,丁美毅,人事部,changwanhshing@gmail.com
96164,李文秀,研發部,changwanhshing@gmail.com
23176,程雅芳,客服部,changwanhshing@gmail.com
95476,趙禮雄,行銷部,changwanhshing@gmail.com
11693,鄭俊達,資訊部,changwanhshing@gmail.com
99842,高麗淵,品管部,changwanhshing@gmail.com
52170,謝春軍,品管部,changwanhshing@gmail.com
16816,梁惠林,客服部,changwanhshing@gmail.com
38985,周美宇,稽核部,changwanhshing@gmail.com
43730,丁佳強,研發部,changwanhshing@gmail.com
80605,張文誠,企劃部,changwanhshing@gmail.com
39995,林佳誠,企劃部,changwanhshing@gmail.com
22782,趙慧麗,採購部,changwanhshing@gmail.com
73943,馬禮芳,品管部,changwanhshing@gmail.com
36570,梁雅芳,生產部,changwanhshing@gmail.com
57030,王麗鳳,財務部,changwanhshing@gmail.com
51904,林忠勇,品管部,changwanhshing@gmail.com
42621,田旭宇,財務部,changwanhshing@gmail.com
18649,劉桂超,生產部,changwanhshing@gmail.com
12103,梁美賢,企劃部,changwanhshing@gmail.com
37386,高晴靜,品管部,changwanhshing@gmail.com
13315,孫冬林,採購部,changwanhshing@gmail.com
80232,任正翔,業務部,changwanhshing@gmail.com
41588,馬義超,法務部,changwanhshing@gmail.com
31097,王冬輝,法務部,changwanhshing@gmail.com
88240,劉佳靜,生產部,changwanhshing@gmail.com
11536,何孝浩,品管部,changwanhshing@gmail.com
81110,田禮麗,稽核部,changwanhshing@gmail.com
23206,江桂誠,法務部,changwanhshing@gmail.com
